sagitta_h_mm,x_mm,y_mm,angle_deg,alignment,group,d_lateral_mm,efficiency_pct,k,kQ,Q_rx,M_nH,S21_dB,coupling_regime
10,30,30,10,diagonal,treatment,42.426,9.36843,0.0228765,2.92528,127.16,144.09139,-4.263,overcoupled
10,35,0,10,x-axis,treatment,35.0,2.72042,0.04608671,5.89324,127.16,290.28468,-9.633,overcoupled
10,35,35,10,diagonal,treatment,49.497,18.44382,0.00444218,0.56803,127.16,27.9798,-1.321,undercoupled
10,40,0,10,x-axis,treatment,40.0,5.65721,0.03089997,3.95127,127.16,194.6285,-6.453,overcoupled
10,40,40,10,diagonal,treatment,56.569,0.0,0.0,0.0,127.16,0.0,-240.0,undercoupled
10,45,0,10,x-axis,treatment,45.0,16.91105,0.01491694,1.90747,127.16,93.95679,-1.698,overcoupled
10,45,45,10,diagonal,treatment,63.64,0.0,0.0,0.0,127.16,0.0,-240.0,undercoupled
10,50,0,10,x-axis,treatment,50.0,14.83111,0.00367777,0.47029,127.16,23.16502,-2.268,undercoupled
10,50,50,10,diagonal,treatment,70.711,0.0,0.0,0.0,127.16,0.0,-240.0,undercoupled
10,55,0,10,x-axis,treatment,55.0,0.0,0.0,0.0,127.16,0.0,-240.0,undercoupled
10,55,55,10,diagonal,treatment,77.782,0.0,0.0,0.0,127.16,0.0,-240.0,undercoupled
10,60,0,10,x-axis,treatment,60.0,0.0,0.0,0.0,127.16,0.0,-240.0,undercoupled
10,60,60,10,diagonal,treatment,84.853,0.0,0.0,0.0,127.16,0.0,-240.0,undercoupled
10,65,0,10,x-axis,treatment,65.0,0.0,0.0,0.0,127.16,0.0,-240.0,undercoupled
10,65,65,10,diagonal,treatment,91.924,0.0,0.0,0.0,127.16,0.0,-240.0,undercoupled
10,70,0,10,x-axis,treatment,70.0,0.0,0.0,0.0,127.16,0.0,-240.0,undercoupled
10,70,70,10,diagonal,treatment,98.995,0.0,0.0,0.0,127.16,0.0,-240.0,undercoupled
10,75,0,10,x-axis,treatment,75.0,0.0,0.0,0.0,127.16,0.0,-240.0,undercoupled
10,80,0,10,x-axis,treatment,80.0,0.0,0.0,0.0,127.16,0.0,-240.0,undercoupled
10,85,0,10,x-axis,treatment,85.0,0.0,0.0,0.0,127.16,0.0,-240.0,undercoupled
10,90,0,10,x-axis,treatment,90.0,0.0,0.0,0.0,127.16,0.0,-240.0,undercoupled
10,95,0,10,x-axis,treatment,95.0,0.0,0.0,0.0,127.16,0.0,-240.0,undercoupled
10,100,0,10,x-axis,treatment,100.0,0.0,0.0,0.0,127.16,0.0,-240.0,undercoupled
10,0,0,20,x-axis,treatment,0.0,0.72282,0.09131276,11.67643,127.16,575.14834,-15.389,overcoupled
10,0,5,20,y-axis,treatment,5.0,0.73813,0.09034669,11.55289,127.16,569.06341,-15.298,overcoupled
10,0,10,20,y-axis,treatment,10.0,0.78708,0.08744849,11.18229,127.16,550.80859,-15.019,overcoupled
10,0,15,20,y-axis,treatment,15.0,0.88013,0.08261815,10.56462,127.16,520.38391,-14.534,overcoupled
10,0,20,20,y-axis,treatment,20.0,1.0406,0.07585567,9.69988,127.16,477.78935,-13.807,overcoupled
10,0,25,20,y-axis,treatment,25.0,1.31981,0.06716106,8.58808,127.16,423.02491,-12.774,overcoupled
10,0,30,20,y-axis,treatment,30.0,1.84228,0.05653431,7.22921,127.16,356.0906,-11.326,overcoupled
10,0,35,20,y-axis,treatment,35.0,2.97153,0.04397543,5.62326,127.16,276.98642,-9.25,overcoupled
10,0,40,20,y-axis,treatment,40.0,6.14055,0.02948441,3.77026,127.16,185.71236,-6.097,overcoupled
10,0,45,20,y-axis,treatment,45.0,17.81074,0.01423358,1.82009,127.16,89.65253,-1.473,overcoupled
10,0,50,20,y-axis,treatment,50.0,13.95214,0.00350929,0.44874,127.16,22.10381,-2.533,undercoupled
10,0,55,20,y-axis,treatment,55.0,0.0,0.0,0.0,127.16,0.0,-240.0,undercoupled
10,0,60,20,y-axis,treatment,60.0,0.0,0.0,0.0,127.16,0.0,-240.0,undercoupled
10,0,65,20,y-axis,treatment,65.0,0.0,0.0,0.0,127.16,0.0,-240.0,undercoupled
10,0,70,20,y-axis,treatment,70.0,0.0,0.0,0.0,127.16,0.0,-240.0,undercoupled
10,0,75,20,y-axis,treatment,75.0,0.0,0.0,0.0,127.16,0.0,-240.0,undercoupled
10,0,80,20,y-axis,treatment,80.0,0.0,0.0,0.0,127.16,0.0,-240.0,undercoupled
10,0,85,20,y-axis,treatment,85.0,0.0,0.0,0.0,127.16,0.0,-240.0,undercoupled
10,0,90,20,y-axis,treatment,90.0,0.0,0.0,0.0,127.16,0.0,-240.0,undercoupled
10,0,95,20,y-axis,treatment,95.0,0.0,0.0,0.0,127.16,0.0,-240.0,undercoupled
10,0,100,20,y-axis,treatment,100.0,0.0,0.0,0.0,127.16,0.0,-240.0,undercoupled
10,5,0,20,x-axis,treatment,5.0,0.73813,0.09034669,11.55289,127.16,569.06341,-15.298,overcoupled
10,5,5,20,diagonal,treatment,7.071,0.75393,0.08938062,11.42936,127.16,562.97847,-15.206,overcoupled
10,10,0,20,x-axis,treatment,10.0,0.78708,0.08744849,11.18229,127.16,550.80859,-15.019,overcoupled
10,10,10,20,diagonal,treatment,14.142,0.86025,0.08358421,10.68816,127.16,526.46885,-14.633,overcoupled
10,15,0,20,x-axis,treatment,15.0,0.88013,0.08261815,10.56462,127.16,520.38391,-14.534,overcoupled
10,15,15,20,diagonal,treatment,21.213,1.09449,0.07392353,9.45282,127.16,465.61947,-13.587,overcoupled
10,20,0,20,x-axis,treatment,20.0,1.0406,0.07585567,9.69988,127.16,477.78935,-13.807,overcoupled
10,20,20,20,diagonal,treatment,28.284,1.62162,0.06039858,7.72334,127.16,380.43035,-11.88,overcoupled
10,25,0,20,x-axis,treatment,25.0,1.31981,0.06716106,8.58808,127.16,423.02491,-12.774,overcoupled
10,25,25,20,diagonal,treatment,35.355,3.09788,0.04300936,5.49973,127.16,270.90148,-9.069,overcoupled
10,30,0,20,x-axis,treatment,30.0,1.84228,0.05653431,7.22921,127.16,356.0906,-11.326,overcoupled
10,30,30,20,diagonal,treatment,42.426,10.08109,0.0218285,2.79127,127.16,137.4904,-3.944,overcoupled
10,35,0,20,x-axis,treatment,35.0,2.97153,0.04397543,5.62326,127.16,276.98642,-9.25,overcoupled
10,35,35,20,diagonal,treatment,49.497,17.55089,0.00423868,0.54201,127.16,26.69802,-1.536,undercoupled
10,40,0,20,x-axis,treatment,40.0,6.14055,0.02948441,3.77026,127.16,185.71236,-6.097,overcoupled
10,40,40,20,diagonal,treatment,56.569,0.0,0.0,0.0,127.16,0.0,-240.0,undercoupled
10,45,0,20,x-axis,treatment,45.0,17.81074,0.01423358,1.82009,127.16,89.65253,-1.473,overcoupled
10,45,45,20,diagonal,treatment,63.64,0.0,0.0,0.0,127.16,0.0,-240.0,undercoupled
10,50,0,20,x-axis,treatment,50.0,13.95214,0.00350929,0.44874,127.16,22.10381,-2.533,undercoupled
10,50,50,20,diagonal,treatment,70.711,0.0,0.0,0.0,127.16,0.0,-240.0,undercoupled
10,55,0,20,x-axis,treatment,55.0,0.0,0.0,0.0,127.16,0.0,-240.0,undercoupled
10,55,55,20,diagonal,treatment,77.782,0.0,0.0,0.0,127.16,0.0,-240.0,undercoupled
10,60,0,20,x-axis,treatment,60.0,0.0,0.0,0.0,127.16,0.0,-240.0,undercoupled
10,60,60,20,diagonal,treatment,84.853,0.0,0.0,0.0,127.16,0.0,-240.0,undercoupled
10,65,0,20,x-axis,treatment,65.0,0.0,0.0,0.0,127.16,0.0,-240.0,undercoupled
10,65,65,20,diagonal,treatment,91.924,0.0,0.0,0.0,127.16,0.0,-240.0,undercoupled
10,70,0,20,x-axis,treatment,70.0,0.0,0.0,0.0,127.16,0.0,-240.0,undercoupled
10,70,70,20,diagonal,treatment,98.995,0.0,0.0,0.0,127.16,0.0,-240.0,undercoupled
10,75,0,20,x-axis,treatment,75.0,0.0,0.0,0.0,127.16,0.0,-240.0,undercoupled
10,80,0,20,x-axis,treatment,80.0,0.0,0.0,0.0,127.16,0.0,-240.0,undercoupled
10,85,0,20,x-axis,treatment,85.0,0.0,0.0,0.0,127.16,0.0,-240.0,undercoupled
10,90,0,20,x-axis,treatment,90.0,0.0,0.0,0.0,127.16,0.0,-240.0,undercoupled
10,95,0,20,x-axis,treatment,95.0,0.0,0.0,0.0,127.16,0.0,-240.0,undercoupled
10,100,0,20,x-axis,treatment,100.0,0.0,0.0,0.0,127.16,0.0,-240.0,undercoupled
10,0,0,30,x-axis,treatment,0.0,0.84883,0.08415429,10.76105,127.16,530.05958,-14.691,overcoupled
10,0,5,30,y-axis,treatment,5.0,0.86676,0.08326396,10.6472,127.16,524.45167,-14.6,overcoupled
10,0,10,30,y-axis,treatment,10.0,0.92408,0.08059296,10.30565,127.16,507.62795,-14.322,overcoupled
10,0,15,30,y-axis,treatment,15.0,1.03297,0.0761413,9.73641,127.16,479.5884,-13.839,overcoupled
10,0,20,30,y-axis,treatment,20.0,1.22061,0.06990896,8.93946,127.16,440.33304,-13.114,overcoupled
10,0,25,30,y-axis,treatment,25.0,1.54654,0.06189597,7.91482,127.16,389.86187,-12.086,overcoupled
10,0,30,30,y-axis,treatment,30.0,2.15466,0.0521023,6.66247,127.16,328.17487,-10.646,overcoupled
10,0,35,30,y-axis,treatment,35.0,3.46083,0.04052797,5.18243,127.16,255.27206,-8.588,overcoupled
10,0,40,30,y-axis,treatment,40.0,7.064,0.02717298,3.47469,127.16,171.15343,-5.489,overcoupled
10,0,45,30,y-axis,treatment,45.0,19.34577,0.01311774,1.6774,127.16,82.62422,-1.114,overcoupled
10,0,50,30,y-axis,treatment,50.0,12.47224,0.00323417,0.41356,127.16,20.37098,-3.02,undercoupled
10,0,55,30,y-axis,treatment,55.0,0.0,0.0,0.0,127.16,0.0,-240.0,undercoupled
10,0,60,30,y-axis,treatment,60.0,0.0,0.0,0.0,127.16,0.0,-240.0,undercoupled
10,0,65,30,y-axis,treatment,65.0,0.0,0.0,0.0,127.16,0.0,-240.0,undercoupled
10,0,70,30,y-axis,treatment,70.0,0.0,0.0,0.0,127.16,0.0,-240.0,undercoupled
10,0,75,30,y-axis,treatment,75.0,0.0,0.0,0.0,127.16,0.0,-240.0,undercoupled
10,0,80,30,y-axis,treatment,80.0,0.0,0.0,0.0,127.16,0.0,-240.0,undercoupled
10,0,85,30,y-axis,treatment,85.0,0.0,0.0,0.0,127.16,0.0,-240.0,undercoupled
10,0,90,30,y-axis,treatment,90.0,0.0,0.0,0.0,127.16,0.0,-240.0,undercoupled
10,0,95,30,y-axis,treatment,95.0,0.0,0.0,0.0,127.16,0.0,-240.0,undercoupled
10,0,100,30,y-axis,treatment,100.0,0.0,0.0,0.0,127.16,0.0,-240.0,undercoupled
10,5,0,30,x-axis,treatment,5.0,0.86676,0.08326396,10.6472,127.16,524.45167,-14.6,overcoupled
10,5,5,30,diagonal,treatment,7.071,0.88526,0.08237363,10.53335,127.16,518.84376,-14.509,overcoupled
10,10,0,30,x-axis,treatment,10.0,0.92408,0.08059296,10.30565,127.16,507.62795,-14.322,overcoupled
10,10,10,30,diagonal,treatment,14.142,1.00971,0.07703163,9.85026,127.16,485.19631,-13.937,overcoupled
10,15,0,30,x-axis,treatment,15.0,1.03297,0.0761413,9.73641,127.16,479.5884,-13.839,overcoupled
10,15,15,30,diagonal,treatment,21.213,1.28357,0.0681283,8.71176,127.16,429.11723,-12.895,overcoupled
10,20,0,30,x-axis,treatment,20.0,1.22061,0.06990896,8.93946,127.16,440.33304,-13.114,overcoupled
10,20,20,30,diagonal,treatment,28.284,1.89812,0.05566363,7.11787,127.16,350.60651,-11.196,overcoupled
10,25,0,30,x-axis,treatment,25.0,1.54654,0.06189597,7.91482,127.16,389.86187,-12.086,overcoupled
10,25,25,30,diagonal,treatment,35.355,3.60628,0.03963764,5.06858,127.16,249.66415,-8.409,overcoupled
10,30,0,30,x-axis,treatment,30.0,2.15466,0.0521023,6.66247,127.16,328.17487,-10.646,overcoupled
10,30,30,30,diagonal,treatment,42.426,11.4043,0.02011726,2.57245,127.16,126.71184,-3.409,overcoupled
10,35,0,30,x-axis,treatment,35.0,3.46083,0.04052797,5.18243,127.16,255.27206,-8.588,overcoupled
10,35,35,30,diagonal,treatment,49.497,15.9816,0.00390639,0.49952,127.16,24.60502,-1.943,undercoupled
10,40,0,30,x-axis,treatment,40.0,7.064,0.02717298,3.47469,127.16,171.15343,-5.489,overcoupled
10,40,40,30,diagonal,treatment,56.569,0.0,0.0,0.0,127.16,0.0,-240.0,undercoupled
10,45,0,30,x-axis,treatment,45.0,19.34577,0.01311774,1.6774,127.16,82.62422,-1.114,overcoupled
10,45,45,30,diagonal,treatment,63.64,0.0,0.0,0.0,127.16,0.0,-240.0,undercoupled
10,50,0,30,x-axis,treatment,50.0,12.47224,0.00323417,0.41356,127.16,20.37098,-3.02,undercoupled
10,50,50,30,diagonal,treatment,70.711,0.0,0.0,0.0,127.16,0.0,-240.0,undercoupled
10,55,0,30,x-axis,treatment,55.0,0.0,0.0,0.0,127.16,0.0,-240.0,undercoupled
10,55,55,30,diagonal,treatment,77.782,0.0,0.0,0.0,127.16,0.0,-240.0,undercoupled
10,60,0,30,x-axis,treatment,60.0,0.0,0.0,0.0,127.16,0.0,-240.0,undercoupled
10,60,60,30,diagonal,treatment,84.853,0.0,0.0,0.0,127.16,0.0,-240.0,undercoupled
10,65,0,30,x-axis,treatment,65.0,0.0,0.0,0.0,127.16,0.0,-240.0,undercoupled
10,65,65,30,diagonal,treatment,91.924,0.0,0.0,0.0,127.16,0.0,-240.0,undercoupled
10,70,0,30,x-axis,treatment,70.0,0.0,0.0,0.0,127.16,0.0,-240.0,undercoupled
10,70,70,30,diagonal,treatment,98.995,0.0,0.0,0.0,127.16,0.0,-240.0,undercoupled
10,75,0,30,x-axis,treatment,75.0,0.0,0.0,0.0,127.16,0.0,-240.0,undercoupled
10,80,0,30,x-axis,treatment,80.0,0.0,0.0,0.0,127.16,0.0,-240.0,undercoupled
10,85,0,30,x-axis,treatment,85.0,0.0,0.0,0.0,127.16,0.0,-240.0,undercoupled
10,90,0,30,x-axis,treatment,90.0,0.0,0.0,0.0,127.16,0.0,-240.0,undercoupled
10,95,0,30,x-axis,treatment,95.0,0.0,0.0,0.0,127.16,0.0,-240.0,undercoupled
10,100,0,30,x-axis,treatment,100.0,0.0,0.0,0.0,127.16,0.0,-240.0,undercoupled
10,0,0,40,x-axis,treatment,0.0,1.07972,0.07443884,9.51871,127.16,468.86523,-13.646,overcoupled
10,0,5,40,y-axis,treatment,5.0,1.10241,0.0736513,9.418,127.16,463.90474,-13.556,overcoupled
10,0,10,40,y-axis,treatment,10.0,1.17493,0.07128866,9.11589,127.16,449.02328,-13.279,overcoupled
10,0,15,40,y-axis,treatment,15.0,1.31257,0.06735093,8.61236,127.16,424.22085,-12.798,overcoupled
10,0,20,40,y-axis,treatment,20.0,1.54935,0.06183811,7.90742,127.16,389.49744,-12.078,overcoupled
10,0,25,40,y-axis,treatment,25.0,1.95943,0.0547502,7.00107,127.16,344.85307,-11.058,overcoupled
10,0,30,40,y-axis,treatment,30.0,2.72036,0.04608719,5.8933,127.16,290.28772,-9.633,overcoupled
10,0,35,40,y-axis,treatment,35.0,4.33617,0.0358491,4.58413,127.16,225.80139,-7.608,overcoupled
10,0,40,40,y-axis,treatment,40.0,8.65613,0.02403591,3.07354,127.16,151.3941,-4.606,overcoupled
10,0,45,40,y-axis,treatment,45.0,21.47883,0.01160332,1.48375,127.16,73.08541,-0.659,overcoupled
10,0,50,40,y-axis,treatment,50.0,10.40975,0.0028608,0.36582,127.16,18.01919,-3.805,undercoupled
10,0,55,40,y-axis,treatment,55.0,0.0,0.0,0.0,127.16,0.0,-240.0,undercoupled
10,0,60,40,y-axis,treatment,60.0,0.0,0.0,0.0,127.16,0.0,-240.0,undercoupled
10,0,65,40,y-axis,treatment,65.0,0.0,0.0,0.0,127.16,0.0,-240.0,undercoupled
10,0,70,40,y-axis,treatment,70.0,0.0,0.0,0.0,127.16,0.0,-240.0,undercoupled
10,0,75,40,y-axis,treatment,75.0,0.0,0.0,0.0,127.16,0.0,-240.0,undercoupled
10,0,80,40,y-axis,treatment,80.0,0.0,0.0,0.0,127.16,0.0,-240.0,undercoupled
10,0,85,40,y-axis,treatment,85.0,0.0,0.0,0.0,127.16,0.0,-240.0,undercoupled
10,0,90,40,y-axis,treatment,90.0,0.0,0.0,0.0,127.16,0.0,-240.0,undercoupled
10,0,95,40,y-axis,treatment,95.0,0.0,0.0,0.0,127.16,0.0,-240.0,undercoupled
10,0,100,40,y-axis,treatment,100.0,0.0,0.0,0.0,127.16,0.0,-240.0,undercoupled
10,5,0,40,x-axis,treatment,5.0,1.10241,0.0736513,9.418,127.16,463.90474,-13.556,overcoupled
10,5,5,40,diagonal,treatment,7.071,1.12583,0.07286375,9.3173,127.16,458.94425,-13.465,overcoupled
10,10,0,40,x-axis,treatment,10.0,1.17493,0.07128866,9.11589,127.16,449.02328,-13.279,overcoupled
10,10,10,40,diagonal,treatment,14.142,1.28319,0.06813848,8.71306,127.16,429.18133,-12.896,overcoupled
10,15,0,40,x-axis,treatment,15.0,1.31257,0.06735093,8.61236,127.16,424.22085,-12.798,overcoupled
10,15,15,40,diagonal,treatment,21.213,1.62868,0.06026302,7.70601,127.16,379.57647,-11.861,overcoupled
10,20,0,40,x-axis,treatment,20.0,1.54935,0.06183811,7.90742,127.16,389.49744,-12.078,overcoupled
10,20,20,40,diagonal,treatment,28.284,2.40001,0.04923738,6.29613,127.16,310.12966,-10.177,overcoupled
10,25,0,40,x-axis,treatment,25.0,1.95943,0.0547502,7.00107,127.16,344.85307,-11.058,overcoupled
10,25,25,40,diagonal,treatment,35.355,4.51451,0.03506155,4.48342,127.16,220.84091,-7.433,overcoupled
10,30,0,40,x-axis,treatment,30.0,2.72036,0.04608719,5.8933,127.16,290.28772,-9.633,overcoupled
10,30,30,40,diagonal,treatment,42.426,13.56689,0.01779476,2.27547,127.16,112.0832,-2.655,overcoupled
10,35,0,40,x-axis,treatment,35.0,4.33617,0.0358491,4.58413,127.16,225.80139,-7.608,overcoupled
10,35,35,40,diagonal,treatment,49.497,13.66624,0.0034554,0.44185,127.16,21.76442,-2.623,undercoupled
10,40,0,40,x-axis,treatment,40.0,8.65613,0.02403591,3.07354,127.16,151.3941,-4.606,overcoupled
10,40,40,40,diagonal,treatment,56.569,0.0,0.0,0.0,127.16,0.0,-240.0,undercoupled
10,45,0,40,x-axis,treatment,45.0,21.47883,0.01160332,1.48375,127.16,73.08541,-0.659,overcoupled
10,45,45,40,diagonal,treatment,63.64,0.0,0.0,0.0,127.16,0.0,-240.0,undercoupled
10,50,0,40,x-axis,treatment,50.0,10.40975,0.0028608,0.36582,127.16,18.01919,-3.805,undercoupled
10,50,50,40,diagonal,treatment,70.711,0.0,0.0,0.0,127.16,0.0,-240.0,undercoupled
10,55,0,40,x-axis,treatment,55.0,0.0,0.0,0.0,127.16,0.0,-240.0,undercoupled
10,55,55,40,diagonal,treatment,77.782,0.0,0.0,0.0,127.16,0.0,-240.0,undercoupled
10,60,0,40,x-axis,treatment,60.0,0.0,0.0,0.0,127.16,0.0,-240.0,undercoupled
10,60,60,40,diagonal,treatment,84.853,0.0,0.0,0.0,127.16,0.0,-240.0,undercoupled
10,65,0,40,x-axis,treatment,65.0,0.0,0.0,0.0,127.16,0.0,-240.0,undercoupled
10,65,65,40,diagonal,treatment,91.924,0.0,0.0,0.0,127.16,0.0,-240.0,undercoupled
10,70,0,40,x-axis,treatment,70.0,0.0,0.0,0.0,127.16,0.0,-240.0,undercoupled
10,70,70,40,diagonal,treatment,98.995,0.0,0.0,0.0,127.16,0.0,-240.0,undercoupled
10,75,0,40,x-axis,treatment,75.0,0.0,0.0,0.0,127.16,0.0,-240.0,undercoupled
10,80,0,40,x-axis,treatment,80.0,0.0,0.0,0.0,127.16,0.0,-240.0,undercoupled
10,85,0,40,x-axis,treatment,85.0,0.0,0.0,0.0,127.16,0.0,-240.0,undercoupled
10,90,0,40,x-axis,treatment,90.0,0.0,0.0,0.0,127.16,0.0,-240.0,undercoupled
10,95,0,40,x-axis,treatment,95.0,0.0,0.0,0.0,127.16,0.0,-240.0,undercoupled
10,100,0,40,x-axis,treatment,100.0,0.0,0.0,0.0,127.16,0.0,-240.0,undercoupled
10,0,0,50,x-axis,treatment,0.0,1.51952,0.06246161,7.98715,127.16,393.42464,-12.162,overcoupled
10,0,5,50,y-axis,treatment,5.0,1.55116,0.06180078,7.90264,127.16,389.2623,-12.073,overcoupled
10,0,10,50,y-axis,treatment,10.0,1.65217,0.05981829,7.64914,127.16,376.77527,-11.799,overcoupled
10,0,15,50,y-axis,treatment,15.0,1.84355,0.05651414,7.22663,127.16,355.96356,-11.323,overcoupled
10,0,20,50,y-axis,treatment,20.0,2.17167,0.05188833,6.63511,127.16,326.82716,-10.611,overcoupled
10,0,25,50,y-axis,treatment,25.0,2.73674,0.04594087,5.87459,127.16,289.36608,-9.607,overcoupled
10,0,30,50,y-axis,treatment,30.0,3.77436,0.03867175,4.94507,127.16,243.58032,-8.211,overcoupled
10,0,35,50,y-axis,treatment,35.0,5.92998,0.03008096,3.84654,127.16,189.46987,-6.249,overcoupled
10,0,40,50,y-axis,treatment,40.0,11.36154,0.02016852,2.57901,127.16,127.03473,-3.425,overcoupled
10,0,45,50,y-axis,treatment,45.0,23.83679,0.00973634,1.24501,127.16,61.32594,-0.207,overcoupled
10,0,50,50,y-axis,treatment,50.0,7.86948,0.00240049,0.30696,127.16,15.11989,-5.02,undercoupled
10,0,55,50,y-axis,treatment,55.0,0.0,0.0,0.0,127.16,0.0,-240.0,undercoupled
10,0,60,50,y-axis,treatment,60.0,0.0,0.0,0.0,127.16,0.0,-240.0,undercoupled
10,0,65,50,y-axis,treatment,65.0,0.0,0.0,0.0,127.16,0.0,-240.0,undercoupled
10,0,70,50,y-axis,treatment,70.0,0.0,0.0,0.0,127.16,0.0,-240.0,undercoupled
10,0,75,50,y-axis,treatment,75.0,0.0,0.0,0.0,127.16,0.0,-240.0,undercoupled
10,0,80,50,y-axis,treatment,80.0,0.0,0.0,0.0,127.16,0.0,-240.0,undercoupled
10,0,85,50,y-axis,treatment,85.0,0.0,0.0,0.0,127.16,0.0,-240.0,undercoupled
10,0,90,50,y-axis,treatment,90.0,0.0,0.0,0.0,127.16,0.0,-240.0,undercoupled
10,0,95,50,y-axis,treatment,95.0,0.0,0.0,0.0,127.16,0.0,-240.0,undercoupled
10,0,100,50,y-axis,treatment,100.0,0.0,0.0,0.0,127.16,0.0,-240.0,undercoupled
10,5,0,50,x-axis,treatment,5.0,1.55116,0.06180078,7.90264,127.16,389.2623,-12.073,overcoupled
10,5,5,50,diagonal,treatment,7.071,1.58379,0.06113995,7.81814,127.16,385.09995,-11.982,overcoupled
10,10,0,50,x-axis,treatment,10.0,1.65217,0.05981829,7.64914,127.16,376.77527,-11.799,overcoupled
10,10,10,50,diagonal,treatment,14.142,1.80273,0.05717497,7.31113,127.16,360.1259,-11.42,overcoupled
10,15,0,50,x-axis,treatment,15.0,1.84355,0.05651414,7.22663,127.16,355.96356,-11.323,overcoupled
10,15,15,50,diagonal,treatment,21.213,2.28131,0.05056668,6.46611,127.16,318.50248,-10.398,overcoupled
10,20,0,50,x-axis,treatment,20.0,2.17167,0.05188833,6.63511,127.16,326.82716,-10.611,overcoupled
10,20,20,50,diagonal,treatment,28.284,3.33926,0.04131506,5.28308,127.16,260.22969,-8.743,overcoupled
10,25,0,50,x-axis,treatment,25.0,2.73674,0.04594087,5.87459,127.16,289.36608,-9.607,overcoupled
10,25,25,50,diagonal,treatment,35.355,6.16387,0.02942013,3.76204,127.16,185.30752,-6.081,overcoupled
10,30,0,50,x-axis,treatment,30.0,3.77436,0.03867175,4.94507,127.16,243.58032,-8.211,overcoupled
10,30,30,50,diagonal,treatment,42.426,16.89218,0.01493158,1.90934,127.16,94.04897,-1.703,overcoupled
10,35,0,50,x-axis,treatment,35.0,5.92998,0.03008096,3.84654,127.16,189.46987,-6.249,overcoupled
10,35,35,50,diagonal,treatment,49.497,10.62449,0.00289943,0.37076,127.16,18.26252,-3.716,undercoupled
10,40,0,50,x-axis,treatment,40.0,11.36154,0.02016852,2.57901,127.16,127.03473,-3.425,overcoupled
10,40,40,50,diagonal,treatment,56.569,0.0,0.0,0.0,127.16,0.0,-240.0,undercoupled
10,45,0,50,x-axis,treatment,45.0,23.83679,0.00973634,1.24501,127.16,61.32594,-0.207,overcoupled
10,45,45,50,diagonal,treatment,63.64,0.0,0.0,0.0,127.16,0.0,-240.0,undercoupled
10,50,0,50,x-axis,treatment,50.0,7.86948,0.00240049,0.30696,127.16,15.11989,-5.02,undercoupled
10,50,50,50,diagonal,treatment,70.711,0.0,0.0,0.0,127.16,0.0,-240.0,undercoupled
10,55,0,50,x-axis,treatment,55.0,0.0,0.0,0.0,127.16,0.0,-240.0,undercoupled
10,55,55,50,diagonal,treatment,77.782,0.0,0.0,0.0,127.16,0.0,-240.0,undercoupled
10,60,0,50,x-axis,treatment,60.0,0.0,0.0,0.0,127.16,0.0,-240.0,undercoupled
10,60,60,50,diagonal,treatment,84.853,0.0,0.0,0.0,127.16,0.0,-240.0,undercoupled
10,65,0,50,x-axis,treatment,65.0,0.0,0.0,0.0,127.16,0.0,-240.0,undercoupled
10,65,65,50,diagonal,treatment,91.924,0.0,0.0,0.0,127.16,0.0,-240.0,undercoupled
10,70,0,50,x-axis,treatment,70.0,0.0,0.0,0.0,127.16,0.0,-240.0,undercoupled
10,70,70,50,diagonal,treatment,98.995,0.0,0.0,0.0,127.16,0.0,-240.0,undercoupled
10,75,0,50,x-axis,treatment,75.0,0.0,0.0,0.0,127.16,0.0,-240.0,undercoupled
10,80,0,50,x-axis,treatment,80.0,0.0,0.0,0.0,127.16,0.0,-240.0,undercoupled
10,85,0,50,x-axis,treatment,85.0,0.0,0.0,0.0,127.16,0.0,-240.0,undercoupled
10,90,0,50,x-axis,treatment,90.0,0.0,0.0,0.0,127.16,0.0,-240.0,undercoupled
10,95,0,50,x-axis,treatment,95.0,0.0,0.0,0.0,127.16,0.0,-240.0,undercoupled
10,100,0,50,x-axis,treatment,100.0,0.0,0.0,0.0,127.16,0.0,-240.0,undercoupled
10,0,0,60,x-axis,treatment,0.0,2.46148,0.0485865,6.2129,127.16,306.03004,-10.067,overcoupled
10,0,5,60,y-axis,treatment,5.0,2.51167,0.04807247,6.14717,127.16,302.79231,-9.98,overcoupled
10,0,10,60,y-axis,treatment,10.0,2.67162,0.04653037,5.94997,127.16,293.07913,-9.712,overcoupled
10,0,15,60,y-axis,treatment,15.0,2.97346,0.0439602,5.62132,127.16,276.89049,-9.247,overcoupled
10,0,20,60,y-axis,treatment,20.0,3.48729,0.04036196,5.1612,127.16,254.2264,-8.555,overcoupled
10,0,25,60,y-axis,treatment,25.0,4.36123,0.03573565,4.56962,127.16,225.08685,-7.583,overcoupled
10,0,30,60,y-axis,treatment,30.0,5.92987,0.03008128,3.84658,127.16,189.47185,-6.249,overcoupled
10,0,35,60,y-axis,treatment,35.0,9.03814,0.02339884,2.99208,127.16,147.38139,-4.419,overcoupled
10,0,40,60,y-axis,treatment,40.0,15.94143,0.01568833,2.00611,127.16,98.81548,-1.954,overcoupled
10,0,45,60,y-axis,treatment,45.0,24.97432,0.00757353,0.96845,127.16,47.70311,-0.004,critical
10,0,50,60,y-axis,treatment,50.0,5.10274,0.00186725,0.23877,127.16,11.76119,-6.901,undercoupled
10,0,55,60,y-axis,treatment,55.0,0.0,0.0,0.0,127.16,0.0,-240.0,undercoupled
